epoch,global_step,loss,lr
2,1756,0.277750,6.31e-05
2,1756,0.011491,6.31e-05
2,1756,0.010790,6.31e-05
2,1757,0.021991,6.31e-05
2,1757,0.218769,6.31e-05
2,1757,0.029418,6.31e-05
2,1757,0.532687,6.31e-05
2,1758,0.025213,6.30e-05
2,1758,0.049166,6.30e-05
2,1758,0.016608,6.30e-05
2,1758,0.233637,6.30e-05
2,1759,0.003168,6.30e-05
2,1759,0.034243,6.30e-05
2,1759,0.707201,6.30e-05
2,1759,0.073951,6.30e-05
2,1760,0.100778,6.30e-05
2,1760,0.567164,6.30e-05
2,1760,0.004834,6.30e-05
2,1760,0.038676,6.30e-05
2,1761,0.197413,6.29e-05
2,1761,0.004765,6.29e-05
2,1761,0.013438,6.29e-05
2,1761,0.107900,6.29e-05
2,1762,0.368251,6.29e-05
2,1762,0.048432,6.29e-05
2,1762,0.202095,6.29e-05
2,1762,0.326912,6.29e-05
2,1763,0.136484,6.28e-05
2,1763,0.057559,6.28e-05
2,1763,0.027624,6.28e-05
2,1763,0.107652,6.28e-05
2,1764,0.067106,6.28e-05
2,1764,0.089518,6.28e-05
2,1764,0.020576,6.28e-05
2,1764,0.078355,6.28e-05
2,1765,0.244684,6.28e-05
2,1765,0.272651,6.28e-05
2,1765,0.112388,6.28e-05
2,1765,0.099847,6.28e-05
2,1766,0.089472,6.27e-05
2,1766,0.059947,6.27e-05
2,1766,0.034648,6.27e-05
2,1766,0.028412,6.27e-05
2,1767,0.115375,6.27e-05
2,1767,0.216758,6.27e-05
2,1767,0.033827,6.27e-05
2,1767,0.431629,6.27e-05
2,1768,0.259715,6.27e-05
2,1768,0.174958,6.27e-05
2,1768,0.324005,6.27e-05
2,1768,0.010475,6.27e-05
2,1769,0.012816,6.26e-05
2,1769,0.174168,6.26e-05
2,1769,0.013176,6.26e-05
2,1769,0.005709,6.26e-05
2,1770,0.075349,6.26e-05
2,1770,0.057658,6.26e-05
2,1770,0.021170,6.26e-05
2,1770,0.060325,6.26e-05
2,1771,0.226322,6.26e-05
2,1771,0.107188,6.26e-05
2,1771,0.013056,6.26e-05
2,1771,0.025786,6.26e-05
2,1772,0.111422,6.25e-05
2,1772,0.344797,6.25e-05
2,1772,0.046698,6.25e-05
2,1772,0.386107,6.25e-05
2,1773,0.013329,6.25e-05
2,1773,0.034600,6.25e-05
2,1773,0.448583,6.25e-05
2,1773,0.118572,6.25e-05
2,1774,0.028287,6.25e-05
2,1774,0.019098,6.25e-05
2,1774,0.013029,6.25e-05
2,1774,0.015537,6.25e-05
2,1775,0.245103,6.24e-05
2,1775,0.127416,6.24e-05
2,1775,0.019955,6.24e-05
2,1775,0.495150,6.24e-05
2,1776,0.003245,6.24e-05
2,1776,0.228783,6.24e-05
2,1776,0.204539,6.24e-05
2,1776,0.003306,6.24e-05
2,1777,0.380927,6.23e-05
2,1777,0.160330,6.23e-05
2,1777,0.339014,6.23e-05
2,1777,0.059088,6.23e-05
2,1778,0.092888,6.23e-05
2,1778,0.057948,6.23e-05
2,1778,0.001928,6.23e-05
2,1778,0.318384,6.23e-05
2,1779,0.304616,6.23e-05
2,1779,0.501931,6.23e-05
2,1779,0.088298,6.23e-05
2,1779,0.027948,6.23e-05
2,1780,0.003978,6.22e-05
2,1780,0.017651,6.22e-05
2,1780,0.002037,6.22e-05
2,1780,0.079536,6.22e-05
2,1781,0.005440,6.22e-05
2,1781,0.096138,6.22e-05
2,1781,0.080617,6.22e-05
2,1781,0.337199,6.22e-05
2,1782,0.123267,6.22e-05
2,1782,0.523947,6.22e-05
2,1782,0.297287,6.22e-05
2,1782,0.023380,6.22e-05
2,1783,0.010927,6.21e-05
2,1783,0.057494,6.21e-05
2,1783,0.023169,6.21e-05
2,1783,0.117780,6.21e-05
2,1784,0.063309,6.21e-05
2,1784,0.001984,6.21e-05
2,1784,0.011896,6.21e-05
2,1784,0.003424,6.21e-05
2,1785,0.030631,6.21e-05
2,1785,0.008001,6.21e-05
2,1785,0.209873,6.21e-05
2,1785,0.002075,6.21e-05
2,1786,0.051677,6.20e-05
2,1786,0.645928,6.20e-05
2,1786,0.054059,6.20e-05
2,1786,0.004733,6.20e-05
2,1787,0.559036,6.20e-05
2,1787,0.035792,6.20e-05
2,1787,0.002556,6.20e-05
2,1787,0.129093,6.20e-05
2,1788,0.001489,6.19e-05
2,1788,0.212552,6.19e-05
2,1788,0.007376,6.19e-05
2,1788,0.184775,6.19e-05
2,1789,0.019845,6.19e-05
2,1789,0.459095,6.19e-05
2,1789,0.188360,6.19e-05
2,1789,0.002282,6.19e-05
2,1790,0.258676,6.19e-05
2,1790,0.142832,6.19e-05
2,1790,0.032054,6.19e-05
2,1790,0.283659,6.19e-05
2,1791,0.021755,6.18e-05
2,1791,0.124981,6.18e-05
2,1791,0.101978,6.18e-05
2,1791,0.297349,6.18e-05
2,1792,0.004926,6.18e-05
2,1792,0.089714,6.18e-05
2,1792,0.187203,6.18e-05
2,1792,0.096865,6.18e-05
2,1793,0.005898,6.18e-05
2,1793,0.041457,6.18e-05
2,1793,0.307266,6.18e-05
2,1793,0.300105,6.18e-05
2,1794,0.180548,6.17e-05
2,1794,0.002370,6.17e-05
2,1794,0.016073,6.17e-05
2,1794,0.037530,6.17e-05
2,1795,0.023280,6.17e-05
2,1795,0.013018,6.17e-05
2,1795,0.061933,6.17e-05
2,1795,0.045775,6.17e-05
2,1796,0.029571,6.17e-05
2,1796,0.003620,6.17e-05
2,1796,0.092711,6.17e-05
2,1796,0.039422,6.17e-05
2,1797,0.012275,6.16e-05
2,1797,0.003206,6.16e-05
2,1797,0.005322,6.16e-05
2,1797,0.074890,6.16e-05
2,1798,0.065758,6.16e-05
2,1798,0.212974,6.16e-05
2,1798,0.016671,6.16e-05
2,1798,0.051288,6.16e-05
2,1799,0.104157,6.16e-05
2,1799,0.369405,6.16e-05
2,1799,0.110998,6.16e-05
2,1799,0.007588,6.16e-05
2,1800,0.052733,6.15e-05
2,1800,0.100216,6.15e-05
2,1800,0.176814,6.15e-05
2,1800,0.547863,6.15e-05
2,1801,0.105433,6.15e-05
2,1801,0.174426,6.15e-05
2,1801,0.484467,6.15e-05
2,1801,0.245626,6.15e-05
2,1802,0.096486,6.14e-05
2,1802,0.021052,6.14e-05
2,1802,0.809318,6.14e-05
2,1802,0.038553,6.14e-05
2,1803,0.007819,6.14e-05
2,1803,0.514533,6.14e-05
2,1803,0.378696,6.14e-05
2,1803,0.200347,6.14e-05
2,1804,0.209038,6.14e-05
2,1804,0.323689,6.14e-05
2,1804,0.519530,6.14e-05
2,1804,0.001896,6.14e-05
2,1805,0.028360,6.13e-05
2,1805,0.134341,6.13e-05
2,1805,0.005000,6.13e-05
2,1805,0.096282,6.13e-05
2,1806,0.005664,6.13e-05
2,1806,0.174426,6.13e-05
2,1806,0.086407,6.13e-05
2,1806,0.478494,6.13e-05
2,1807,0.078930,6.13e-05
2,1807,0.008634,6.13e-05
2,1807,0.014845,6.13e-05
2,1807,0.071310,6.13e-05
2,1808,0.094382,6.12e-05
2,1808,0.309663,6.12e-05
2,1808,0.126649,6.12e-05
2,1808,0.512391,6.12e-05
2,1809,0.355859,6.12e-05
2,1809,0.002739,6.12e-05
2,1809,0.715019,6.12e-05
2,1809,0.095010,6.12e-05
2,1810,0.120309,6.12e-05
2,1810,0.145541,6.12e-05
2,1810,0.285329,6.12e-05
2,1810,0.088625,6.12e-05
2,1811,0.019203,6.11e-05
2,1811,0.504828,6.11e-05
2,1811,0.106481,6.11e-05
2,1811,0.001897,6.11e-05
2,1812,0.016903,6.11e-05
2,1812,0.112410,6.11e-05
2,1812,0.012005,6.11e-05
2,1812,0.293726,6.11e-05
2,1813,0.017912,6.10e-05
2,1813,0.057097,6.10e-05
2,1813,0.025330,6.10e-05
2,1813,0.261618,6.10e-05
2,1814,0.110648,6.10e-05
2,1814,0.316699,6.10e-05
2,1814,0.441310,6.10e-05
2,1814,0.151950,6.10e-05
2,1815,0.003433,6.10e-05
2,1815,0.200852,6.10e-05
2,1815,0.004822,6.10e-05
2,1815,0.485600,6.10e-05
2,1816,0.037889,6.09e-05
2,1816,0.088063,6.09e-05
2,1816,0.081941,6.09e-05
2,1816,0.177965,6.09e-05
2,1817,0.001632,6.09e-05
2,1817,0.511949,6.09e-05
2,1817,0.008082,6.09e-05
2,1817,0.042537,6.09e-05
2,1818,0.128377,6.09e-05
2,1818,0.227579,6.09e-05
2,1818,0.524584,6.09e-05
2,1818,0.060645,6.09e-05
2,1819,0.301298,6.08e-05
2,1819,0.147167,6.08e-05
2,1819,0.297517,6.08e-05
2,1819,0.415405,6.08e-05
2,1820,0.004329,6.08e-05
2,1820,0.005698,6.08e-05
2,1820,0.018929,6.08e-05
2,1820,0.137634,6.08e-05
2,1821,0.137164,6.08e-05
2,1821,0.001907,6.08e-05
2,1821,0.052328,6.08e-05
2,1821,0.290480,6.08e-05
2,1822,0.093872,6.07e-05
2,1822,0.130289,6.07e-05
2,1822,0.150077,6.07e-05
2,1822,0.001859,6.07e-05
2,1823,0.122226,6.07e-05
2,1823,0.003816,6.07e-05
2,1823,0.047267,6.07e-05
2,1823,0.002962,6.07e-05
2,1824,0.321181,6.06e-05
2,1824,0.004103,6.06e-05
2,1824,0.086221,6.06e-05
2,1824,0.097541,6.06e-05
2,1825,0.219790,6.06e-05
2,1825,0.702562,6.06e-05
2,1825,0.278799,6.06e-05
2,1825,0.375773,6.06e-05
2,1826,0.168056,6.06e-05
2,1826,0.212932,6.06e-05
2,1826,0.232897,6.06e-05
2,1826,0.020053,6.06e-05
2,1827,0.024427,6.05e-05
2,1827,0.012348,6.05e-05
2,1827,0.083285,6.05e-05
2,1827,0.006586,6.05e-05
2,1828,0.008871,6.05e-05
2,1828,0.147788,6.05e-05
2,1828,0.034982,6.05e-05
2,1828,0.006015,6.05e-05
2,1829,0.038129,6.05e-05
2,1829,0.048973,6.05e-05
2,1829,0.132314,6.05e-05
2,1829,0.233003,6.05e-05
2,1830,0.018751,6.04e-05
2,1830,0.080991,6.04e-05
2,1830,0.181384,6.04e-05
2,1830,0.081792,6.04e-05
2,1831,0.200164,6.04e-05
2,1831,0.081259,6.04e-05
2,1831,0.003085,6.04e-05
2,1831,0.011836,6.04e-05
2,1832,0.030604,6.04e-05
2,1832,0.232918,6.04e-05
2,1832,0.041661,6.04e-05
2,1832,0.010213,6.04e-05
2,1833,0.003264,6.03e-05
2,1833,0.049576,6.03e-05
2,1833,0.016119,6.03e-05
2,1833,0.366726,6.03e-05
2,1834,0.004549,6.03e-05
2,1834,0.221709,6.03e-05
2,1834,0.572292,6.03e-05
2,1834,0.017067,6.03e-05
2,1835,0.105818,6.02e-05
2,1835,0.486063,6.02e-05
2,1835,0.207998,6.02e-05
2,1835,0.010051,6.02e-05
2,1836,0.278886,6.02e-05
2,1836,0.148385,6.02e-05
2,1836,0.385997,6.02e-05
2,1836,0.020959,6.02e-05
2,1837,0.173073,6.02e-05
2,1837,0.079450,6.02e-05
2,1837,0.003526,6.02e-05
2,1837,0.152816,6.02e-05
2,1838,0.015107,6.01e-05
2,1838,0.312758,6.01e-05
2,1838,0.098170,6.01e-05
2,1838,0.003703,6.01e-05
2,1839,0.228532,6.01e-05
2,1839,0.778475,6.01e-05
2,1839,0.265261,6.01e-05
2,1839,0.139692,6.01e-05
2,1840,0.016769,6.01e-05
2,1840,0.571289,6.01e-05
2,1840,0.007008,6.01e-05
2,1840,0.485453,6.01e-05
2,1841,0.003030,6.00e-05
2,1841,0.003909,6.00e-05
2,1841,0.022475,6.00e-05
2,1841,0.341764,6.00e-05
2,1842,0.352887,6.00e-05
2,1842,0.073777,6.00e-05
2,1842,0.064656,6.00e-05
2,1842,0.050956,6.00e-05
2,1843,0.050935,6.00e-05
2,1843,0.314003,6.00e-05
2,1843,0.067882,6.00e-05
2,1843,0.014126,6.00e-05
2,1844,0.015026,5.99e-05
2,1844,0.005108,5.99e-05
2,1844,0.042530,5.99e-05
2,1844,0.223622,5.99e-05
2,1845,0.062125,5.99e-05
2,1845,0.106411,5.99e-05
2,1845,0.057739,5.99e-05
2,1845,0.101064,5.99e-05
2,1846,0.134380,5.98e-05
2,1846,0.047600,5.98e-05
2,1846,0.051684,5.98e-05
2,1846,0.098036,5.98e-05
2,1847,0.005956,5.98e-05
2,1847,0.023956,5.98e-05
2,1847,0.137250,5.98e-05
2,1847,0.006129,5.98e-05
2,1848,0.070105,5.98e-05
2,1848,0.004319,5.98e-05
2,1848,0.342356,5.98e-05
2,1848,0.232226,5.98e-05
2,1849,0.006094,5.97e-05
2,1849,0.007200,5.97e-05
2,1849,0.012372,5.97e-05
2,1849,0.034545,5.97e-05
2,1850,0.299778,5.97e-05
2,1850,0.105247,5.97e-05
2,1850,0.600329,5.97e-05
2,1850,0.426649,5.97e-05
2,1851,0.162820,5.97e-05
2,1851,0.002908,5.97e-05
2,1851,0.032893,5.97e-05
2,1851,0.097997,5.97e-05
2,1852,0.526913,5.96e-05
2,1852,0.019930,5.96e-05
2,1852,0.340432,5.96e-05
2,1852,0.008191,5.96e-05
2,1853,0.007251,5.96e-05
2,1853,0.007218,5.96e-05
2,1853,0.006311,5.96e-05
2,1853,0.018644,5.96e-05
2,1854,0.448903,5.96e-05
2,1854,0.131623,5.96e-05
2,1854,0.012948,5.96e-05
2,1854,0.196728,5.96e-05
2,1855,0.399354,5.95e-05
2,1855,0.015069,5.95e-05
2,1855,0.145099,5.95e-05
2,1855,0.033895,5.95e-05
2,1856,0.040757,5.95e-05
2,1856,0.447327,5.95e-05
2,1856,0.030912,5.95e-05
2,1856,0.001544,5.95e-05
2,1857,0.346724,5.94e-05
2,1857,0.006328,5.94e-05
2,1857,0.031296,5.94e-05
2,1857,0.001836,5.94e-05
2,1858,0.001694,5.94e-05
2,1858,0.044417,5.94e-05
2,1858,0.006229,5.94e-05
2,1858,0.003031,5.94e-05
2,1859,0.006637,5.94e-05
2,1859,0.367426,5.94e-05
2,1859,0.090347,5.94e-05
2,1859,0.368909,5.94e-05
2,1860,0.004333,5.93e-05
2,1860,0.163072,5.93e-05
2,1860,0.096914,5.93e-05
2,1860,0.727638,5.93e-05
2,1861,0.409065,5.93e-05
2,1861,0.008818,5.93e-05
2,1861,0.470643,5.93e-05
2,1861,0.198952,5.93e-05
2,1862,0.623276,5.93e-05
2,1862,0.004320,5.93e-05
2,1862,0.332018,5.93e-05
2,1862,0.037604,5.93e-05
2,1863,0.008128,5.92e-05
2,1863,0.034640,5.92e-05
2,1863,0.014462,5.92e-05
2,1863,0.004487,5.92e-05
2,1864,0.018256,5.92e-05
2,1864,0.620585,5.92e-05
2,1864,0.067084,5.92e-05
2,1864,0.040591,5.92e-05
2,1865,0.011942,5.92e-05
2,1865,0.013685,5.92e-05
2,1865,0.350809,5.92e-05
2,1865,0.007905,5.92e-05
2,1866,0.004135,5.91e-05
2,1866,0.145961,5.91e-05
2,1866,0.011596,5.91e-05
2,1866,0.001648,5.91e-05
2,1867,0.398721,5.91e-05
2,1867,0.143475,5.91e-05
2,1867,0.128554,5.91e-05
2,1867,0.254993,5.91e-05
2,1868,0.016235,5.90e-05
2,1868,0.457240,5.90e-05
2,1868,0.002045,5.90e-05
2,1868,0.167666,5.90e-05
2,1869,0.400854,5.90e-05
2,1869,0.057307,5.90e-05
2,1869,0.371215,5.90e-05
2,1869,0.302990,5.90e-05
2,1870,0.358111,5.90e-05
2,1870,0.758127,5.90e-05
2,1870,0.074424,5.90e-05
2,1870,0.152065,5.90e-05
2,1871,0.063141,5.89e-05
2,1871,0.016903,5.89e-05
2,1871,0.006624,5.89e-05
2,1871,0.018526,5.89e-05
2,1872,0.004688,5.89e-05
2,1872,0.170496,5.89e-05
2,1872,0.001428,5.89e-05
2,1872,0.436404,5.89e-05
2,1873,0.201029,5.89e-05
2,1873,0.025939,5.89e-05
2,1873,0.120204,5.89e-05
2,1873,0.003843,5.89e-05
2,1874,0.321363,5.88e-05
2,1874,0.016570,5.88e-05
2,1874,0.017992,5.88e-05
2,1874,0.027201,5.88e-05
2,1875,0.002343,5.88e-05
2,1875,0.001525,5.88e-05
2,1875,0.001446,5.88e-05
2,1875,0.002013,5.88e-05
2,1876,0.039172,5.88e-05
2,1876,0.026444,5.88e-05
2,1876,0.013221,5.88e-05
2,1876,0.016203,5.88e-05
2,1877,0.360499,5.87e-05
2,1877,0.146955,5.87e-05
2,1877,0.009178,5.87e-05
2,1877,0.004183,5.87e-05
2,1878,0.004731,5.87e-05
2,1878,0.001698,5.87e-05
2,1878,0.020945,5.87e-05
2,1878,0.050197,5.87e-05
2,1879,0.005959,5.86e-05
2,1879,0.415065,5.86e-05
2,1879,0.004813,5.86e-05
2,1879,0.007820,5.86e-05
2,1880,0.163775,5.86e-05
2,1880,0.016986,5.86e-05
2,1880,0.013040,5.86e-05
2,1880,0.137222,5.86e-05
2,1881,0.155258,5.86e-05
2,1881,0.190549,5.86e-05
2,1881,0.003971,5.86e-05
2,1881,0.256477,5.86e-05
2,1882,0.126784,5.85e-05
2,1882,0.022289,5.85e-05
2,1882,0.113665,5.85e-05
2,1882,0.113085,5.85e-05
2,1883,0.067647,5.85e-05
2,1883,0.002147,5.85e-05
2,1883,0.357096,5.85e-05
2,1883,0.020449,5.85e-05
2,1884,0.065088,5.85e-05
2,1884,0.086424,5.85e-05
2,1884,0.021070,5.85e-05
2,1884,0.267695,5.85e-05
2,1885,0.018234,5.84e-05
2,1885,0.064742,5.84e-05
2,1885,0.064580,5.84e-05
2,1885,0.320631,5.84e-05
2,1886,0.074184,5.84e-05
2,1886,0.002821,5.84e-05
2,1886,0.296477,5.84e-05
2,1886,0.009897,5.84e-05
2,1887,0.028715,5.84e-05
2,1887,0.349274,5.84e-05
2,1887,0.014448,5.84e-05
2,1887,0.768740,5.84e-05
2,1888,0.013712,5.83e-05
2,1888,0.531235,5.83e-05
2,1888,0.014459,5.83e-05
2,1888,0.007041,5.83e-05
2,1889,0.093051,5.83e-05
2,1889,0.074019,5.83e-05
2,1889,0.009811,5.83e-05
2,1889,0.026364,5.83e-05
2,1890,0.077875,5.82e-05
2,1890,0.042696,5.82e-05
2,1890,0.075770,5.82e-05
2,1890,0.122727,5.82e-05
2,1891,0.002533,5.82e-05
2,1891,0.076694,5.82e-05
2,1891,0.899338,5.82e-05
2,1891,0.263652,5.82e-05
2,1892,0.256461,5.82e-05
2,1892,0.009249,5.82e-05
2,1892,0.074237,5.82e-05
2,1892,0.016174,5.82e-05
2,1893,0.286418,5.81e-05
2,1893,0.020038,5.81e-05
2,1893,0.015057,5.81e-05
2,1893,0.092882,5.81e-05
2,1894,0.105139,5.81e-05
2,1894,0.080763,5.81e-05
2,1894,0.004710,5.81e-05
2,1894,0.231729,5.81e-05
2,1895,0.009044,5.81e-05
2,1895,0.041304,5.81e-05
2,1895,0.168408,5.81e-05
2,1895,0.215710,5.81e-05
2,1896,0.576299,5.80e-05
2,1896,0.008329,5.80e-05
2,1896,0.019814,5.80e-05
2,1896,0.023807,5.80e-05
2,1897,0.005729,5.80e-05
2,1897,0.048310,5.80e-05
2,1897,0.098448,5.80e-05
2,1897,0.156287,5.80e-05
2,1898,0.057219,5.80e-05
2,1898,0.223833,5.80e-05
2,1898,0.004078,5.80e-05
2,1898,0.063004,5.80e-05
2,1899,0.025623,5.79e-05
2,1899,0.197735,5.79e-05
2,1899,0.404206,5.79e-05
2,1899,0.214388,5.79e-05
2,1900,0.003435,5.79e-05
2,1900,0.057693,5.79e-05
2,1900,0.061014,5.79e-05
2,1900,0.022255,5.79e-05
2,1901,0.020185,5.78e-05
2,1901,0.341112,5.78e-05
2,1901,0.035417,5.78e-05
2,1901,0.001589,5.78e-05
2,1902,0.039252,5.78e-05
2,1902,0.072903,5.78e-05
2,1902,0.008132,5.78e-05
2,1902,0.305749,5.78e-05
2,1903,0.265485,5.78e-05
2,1903,0.312063,5.78e-05
2,1903,0.015328,5.78e-05
2,1903,0.182846,5.78e-05
2,1904,0.689620,5.77e-05
2,1904,0.043924,5.77e-05
2,1904,0.253150,5.77e-05
2,1904,0.110481,5.77e-05
2,1905,0.001657,5.77e-05
2,1905,0.020826,5.77e-05
2,1905,0.097618,5.77e-05
2,1905,0.009913,5.77e-05
2,1906,0.118907,5.77e-05
2,1906,0.027794,5.77e-05
2,1906,0.035648,5.77e-05
2,1906,0.518240,5.77e-05
2,1907,0.008527,5.76e-05
2,1907,0.047185,5.76e-05
2,1907,0.004705,5.76e-05
2,1907,0.003676,5.76e-05
2,1908,0.005516,5.76e-05
2,1908,0.130609,5.76e-05
2,1908,0.027270,5.76e-05
2,1908,0.212909,5.76e-05
2,1909,0.385449,5.75e-05
2,1909,0.449136,5.75e-05
2,1909,0.005994,5.75e-05
2,1909,0.087171,5.75e-05
2,1910,0.114261,5.75e-05
2,1910,0.023080,5.75e-05
2,1910,0.007680,5.75e-05
2,1910,0.390149,5.75e-05
2,1911,0.210493,5.75e-05
2,1911,0.180419,5.75e-05
2,1911,0.444315,5.75e-05
2,1911,0.058090,5.75e-05
2,1912,0.003299,5.74e-05
2,1912,0.021418,5.74e-05
2,1912,0.015356,5.74e-05
2,1912,0.099709,5.74e-05
2,1913,0.026122,5.74e-05
2,1913,0.009769,5.74e-05
2,1913,0.038064,5.74e-05
2,1913,0.056805,5.74e-05
2,1914,0.025992,5.74e-05
2,1914,0.118964,5.74e-05
2,1914,0.006079,5.74e-05
2,1914,0.301558,5.74e-05
2,1915,0.092379,5.73e-05
2,1915,0.212820,5.73e-05
2,1915,0.541058,5.73e-05
2,1915,0.086142,5.73e-05
2,1916,0.159557,5.73e-05
2,1916,0.799745,5.73e-05
2,1916,0.002177,5.73e-05
2,1916,0.132928,5.73e-05
2,1917,0.012742,5.73e-05
2,1917,0.060959,5.73e-05
2,1917,0.068531,5.73e-05
2,1917,0.005785,5.73e-05
2,1918,0.096207,5.72e-05
2,1918,0.153615,5.72e-05
2,1918,0.786897,5.72e-05
2,1918,0.008855,5.72e-05
2,1919,0.168874,5.72e-05
2,1919,0.505157,5.72e-05
2,1919,0.590637,5.72e-05
2,1919,0.012134,5.72e-05
2,1920,0.077590,5.71e-05
2,1920,0.001320,5.71e-05
2,1920,0.284317,5.71e-05
2,1920,0.425685,5.71e-05
2,1921,0.043111,5.71e-05
2,1921,0.166801,5.71e-05
2,1921,0.001918,5.71e-05
2,1921,0.047768,5.71e-05
2,1922,0.304612,5.71e-05
2,1922,0.115083,5.71e-05
2,1922,0.005223,5.71e-05
2,1922,0.168598,5.71e-05
2,1923,0.192146,5.70e-05
2,1923,0.039526,5.70e-05
2,1923,0.001449,5.70e-05
2,1923,0.023269,5.70e-05
2,1924,0.402780,5.70e-05
2,1924,0.218141,5.70e-05
2,1924,0.047001,5.70e-05
2,1924,0.001914,5.70e-05
2,1925,0.363303,5.70e-05
2,1925,0.150333,5.70e-05
2,1925,0.011265,5.70e-05
2,1925,0.001499,5.70e-05
2,1926,0.093916,5.69e-05
2,1926,0.008228,5.69e-05
2,1926,0.009684,5.69e-05
2,1926,0.016335,5.69e-05
2,1927,0.032583,5.69e-05
2,1927,0.180323,5.69e-05
2,1927,0.003528,5.69e-05
2,1927,0.168117,5.69e-05
2,1928,0.006496,5.69e-05
2,1928,0.145652,5.69e-05
2,1928,0.199772,5.69e-05
2,1928,0.008929,5.69e-05
2,1929,0.121449,5.68e-05
2,1929,0.027230,5.68e-05
2,1929,0.081783,5.68e-05
2,1929,0.163389,5.68e-05
2,1930,0.001488,5.68e-05
2,1930,0.188162,5.68e-05
2,1930,0.070706,5.68e-05
2,1930,0.232003,5.68e-05
2,1931,0.006108,5.67e-05
2,1931,0.584233,5.67e-05
2,1931,0.061505,5.67e-05
2,1931,0.003658,5.67e-05
2,1932,0.003653,5.67e-05
2,1932,0.018088,5.67e-05
2,1932,0.003269,5.67e-05
2,1932,0.052923,5.67e-05
2,1933,0.065014,5.67e-05
2,1933,0.007454,5.67e-05
2,1933,0.002114,5.67e-05
2,1933,0.060633,5.67e-05
2,1934,0.060824,5.66e-05
2,1934,0.265005,5.66e-05
2,1934,0.033366,5.66e-05
2,1934,0.456004,5.66e-05
2,1935,0.177012,5.66e-05
2,1935,0.042963,5.66e-05
2,1935,0.231860,5.66e-05
2,1935,0.104033,5.66e-05
2,1936,0.081708,5.66e-05
2,1936,0.273557,5.66e-05
2,1936,0.694065,5.66e-05
2,1936,0.037399,5.66e-05
2,1937,0.676741,5.65e-05
2,1937,0.005391,5.65e-05
2,1937,0.431604,5.65e-05
2,1937,0.033322,5.65e-05
2,1938,0.046003,5.65e-05
2,1938,0.074264,5.65e-05
2,1938,0.045668,5.65e-05
2,1938,0.043716,5.65e-05
2,1939,0.002174,5.64e-05
2,1939,0.023850,5.64e-05
2,1939,0.115606,5.64e-05
2,1939,0.248556,5.64e-05
2,1940,0.002154,5.64e-05
2,1940,0.073419,5.64e-05
2,1940,0.012933,5.64e-05
2,1940,0.260276,5.64e-05
2,1941,0.031920,5.64e-05
2,1941,0.031749,5.64e-05
2,1941,0.040179,5.64e-05
2,1941,0.004586,5.64e-05
2,1942,0.010215,5.63e-05
2,1942,0.001919,5.63e-05
2,1942,0.062013,5.63e-05
2,1942,0.066866,5.63e-05
2,1943,0.226626,5.63e-05
2,1943,0.069524,5.63e-05
2,1943,0.349880,5.63e-05
2,1943,0.103818,5.63e-05
2,1944,0.173991,5.63e-05
2,1944,0.268912,5.63e-05
2,1944,0.552697,5.63e-05
2,1944,0.157889,5.63e-05
2,1945,0.021945,5.62e-05
2,1945,0.448999,5.62e-05
2,1945,0.001634,5.62e-05
2,1945,0.110344,5.62e-05
2,1946,0.040199,5.62e-05
2,1946,0.077711,5.62e-05
2,1946,0.109479,5.62e-05
2,1946,0.268588,5.62e-05
2,1947,0.213904,5.62e-05
2,1947,0.002992,5.62e-05
2,1947,0.002435,5.62e-05
2,1947,0.100154,5.62e-05
2,1948,0.010332,5.61e-05
2,1948,0.021509,5.61e-05
2,1948,0.031155,5.61e-05
2,1948,0.012793,5.61e-05
2,1949,0.029148,5.61e-05
2,1949,0.099186,5.61e-05
2,1949,0.002343,5.61e-05
2,1949,0.008954,5.61e-05
2,1950,0.281674,5.60e-05
2,1950,0.542714,5.60e-05
2,1950,0.211646,5.60e-05
2,1950,0.017938,5.60e-05
2,1951,0.022149,5.60e-05
2,1951,0.744479,5.60e-05
2,1951,0.043730,5.60e-05
2,1951,0.011576,5.60e-05
2,1952,0.082483,5.60e-05
2,1952,0.232794,5.60e-05
2,1952,0.326795,5.60e-05
2,1952,0.084139,5.60e-05
2,1953,0.568869,5.59e-05
2,1953,0.424203,5.59e-05
2,1953,0.210623,5.59e-05
2,1953,0.089661,5.59e-05
2,1954,0.194039,5.59e-05
2,1954,0.020365,5.59e-05
2,1954,0.029606,5.59e-05
2,1954,0.012058,5.59e-05
2,1955,0.060297,5.59e-05
2,1955,0.347893,5.59e-05
2,1955,0.004131,5.59e-05
2,1955,0.006585,5.59e-05
2,1956,0.155261,5.58e-05
2,1956,0.064107,5.58e-05
2,1956,0.016837,5.58e-05
2,1956,0.564755,5.58e-05
2,1957,0.040257,5.58e-05
2,1957,0.021285,5.58e-05
2,1957,0.062418,5.58e-05
2,1957,0.269250,5.58e-05
2,1958,0.152190,5.57e-05
2,1958,0.006638,5.57e-05
2,1958,0.022149,5.57e-05
2,1958,0.375499,5.57e-05
2,1959,0.032437,5.57e-05
2,1959,0.021164,5.57e-05
2,1959,0.064302,5.57e-05
2,1959,0.072545,5.57e-05
2,1960,0.076408,5.57e-05
2,1960,0.025303,5.57e-05
2,1960,0.289180,5.57e-05
2,1960,0.098035,5.57e-05
2,1961,0.520513,5.56e-05
2,1961,0.253420,5.56e-05
2,1961,0.003672,5.56e-05
